Well,Target,Content,Replicate,Sample,Dilution,Cq,PlateID,Concentration,Efficiency,TCN,CqAdjusted,AdjustedTCN,mg,TCN_mg,AdjustedTCN_mg
H16,16S,Unkn,82,S2-5,2500,18.8689356324359,plate 5,0.0004,1.9797972080425212,1.531950188145333e8,18.59255594794118,1.6009109593749484e8,165.2,4.636653111820015e7,4.845372153071878e7
H17,16S,Unkn,82,S2-5,2500,18.8369416274846,plate 5,0.0004,1.9797972080425212,1.565911280492197e8,18.56103057000554,1.636278643506103e8,165.2,4.739440921586553e7,4.9524172018949844e7
H18,16S,Unkn,82,S2-5,2500,18.8706310934061,plate 5,0.0004,1.9797972080425212,1.5301711772956926e8,18.59422657492089,1.5990581928335038e8,165.2,4.6312686964155346e7,4.839764506154673e7
H19,16S,Unkn,98,W1-3,500,17.5961168475114,plate 5,0.002,1.9686130850975663,7.3300843767481e7,17.19456623107808,8.437892959504531e7,130.6,2.806311017131738e7,3.2304337517245524e7
H20,16S,Unkn,98,W1-3,500,17.605434253798,plate 5,0.002,1.9686130850975663,7.283427399298398e7,17.20367101032484,8.384809501276173e7,130.6,2.7884484683378246e7,3.210110835098075e7
H21,16S,Unkn,98,W1-3,500,17.5840543652089,plate 5,0.002,1.9686130850975663,7.3909315556862e7,17.18277901957801,8.507115240997839e7,130.6,2.829606261748162e7,3.2569353908873808e7
H22,16S,Unkn,111,W1-3,2500,19.9933334399325,plate 5,0.0004,1.9686130850975663,7.089007919090916e7,19.537077355880793,8.318363651100086e7,130.6,2.714015282959769e7,3.1846721482006453e7
H23,16S,Unkn,111,W1-3,2500,19.9978147628572,plate 5,0.0004,1.9686130850975663,7.067269727105176e7,19.541456413175045,8.293152943016014e7,130.6,2.705692851112242e7,3.17502026914855e7
H24,16S,Unkn,111,W1-3,2500,19.9229159035245,plate 5,0.0004,1.9686130850975663,7.439506454699798e7,19.468266776587104,8.72472909191678e7,130.6,2.848203083728866e7,3.3402485037966233e7
I01,ITS,Unkn,9,S2-6,500,22.6848986414487,plate 5,0.002,1.8136149291068893,5.534625819202097e7,19.48333742935252,1.5048526398781604e8,165.1,1.6761434946099626e7,4.557397455718233e7
I02,ITS,Unkn,9,S2-6,500,22.7809162799726,plate 5,0.002,1.8136149291068893,5.2050473125136964e7,19.565803923036235,1.4212454463715002e8,165.1,1.5763317118454563e7,4.3041957794412486e7
I03,ITS,Unkn,9,S2-6,500,22.7483700189268,plate 5,0.002,1.8136149291068893,5.31450235248758e7,19.53785097530472,1.4490513037488592e8,165.1,1.6094798160168322e7,4.388404917470803e7
I04,ITS,Unkn,25,S2-6,2500,25.2891510297974,plate 5,0.0004,1.8136149291068893,5.234453518793205e7,21.72004691769408,1.5964206294060448e8,165.1,1.5852372861275606e7,4.834708144779057e7
I05,ITS,Unkn,25,S2-6,2500,25.4718076008082,plate 5,0.0004,1.8136149291068893,4.657454249864136e7,21.876924832951307,1.431931929166825e8,165.1,1.4104949272756316e7,4.336559446295655e7
I06,ITS,Unkn,25,S2-6,2500,25.5636494355923,plate 5,0.0004,1.8136149291068893,4.391820813364938e7,21.955804861710174,1.355742212099318e8,165.1,1.3300487018064622e7,4.105821357054264e7
I07,ITS,Unkn,41,W1-5,500,22.8808049548888,plate 5,0.002,1.8507648395076297,4.88299334261193e7,20.320937019318716,8.420761625307769e7,144.2,1.6931322269805584e7,2.9198202584284913e7
I08,ITS,Unkn,41,W1-5,500,22.9645007690754,plate 5,0.002,1.8507648395076297,4.628542474423313e7,20.395269079410994,7.997885710778461e7,144.2,1.6049037706044776e7,2.773191994028593e7
I09,ITS,Unkn,41,W1-5,500,23.0066543485525,plate 5,0.002,1.8507648395076297,4.505452656836654e7,20.432706583702558,7.793012665108801e7,144.2,1.5622235287228344e7,2.7021541834635235e7
I10,ITS,Unkn,54,W1-5,2500,25.6048375219646,plate 5,0.0004,1.8507648395076297,4.2776662955078e7,22.740209170943483,7.871325872784708e7,144.2,1.483240740467337e7,2.7293085550571114e7
I11,ITS,Unkn,54,W1-5,2500,25.5487233506728,plate 5,0.0004,1.8507648395076297,4.433936879295642e7,22.690372963565284,8.147982467749178e7,144.2,1.5374261023909993e7,2.8252366393027667e7
I12,ITS,Unkn,54,W1-5,2500,25.5416768707694,plate 5,0.0004,1.8507648395076297,4.453959626174259e7,22.68411483258575,8.183403603177069e7,144.2,1.5443688024182592e7,2.837518586399816e7
I13,16S,Unkn,67,S2-6,500,16.6734755688954,plate 5,0.002,2.059829255689847,1.3794898970233518e8,16.6734755688954,1.210871148990198e8,165.1,4.1777404513123915e7,3.6670840369176194e7
I14,16S,Unkn,67,S2-6,500,16.5022993445362,plate 5,0.002,2.059829255689847,1.5511950627795967e8,16.5022993445362,1.3634119921829203e8,165.1,4.697743981767404e7,4.1290490375012726e7
I15,16S,Unkn,67,S2-6,500,16.5212861060519,plate 5,0.002,2.059829255689847,1.531141420500296e8,16.5212861060519,1.3455862012802637e8,165.1,4.637012175954864e7,4.075064207390259e7
I16,16S,Unkn,83,S2-6,2500,18.7907204588846,plate 5,0.0004,2.059829255689847,1.6163081053119886e8,18.7907204588846,1.3954481871568295e8,165.1,4.894936721114442e7,4.226069615859569e7
I17,16S,Unkn,83,S2-6,2500,18.7825291243172,plate 5,0.0004,2.059829255689847,1.6254071718523422e8,18.7825291243172,1.403393798970074e8,165.1,4.922492949280261e7,4.250132643761581e7
I18,16S,Unkn,83,S2-6,2500,18.8054602499855,plate 5,0.0004,2.059829255689847,1.600063010959082e8,18.8054602499855,1.3812636935898396e8,165.1,4.845738979282501e7,4.183112336734826e7
I19,16S,Unkn,99,W1-5,500,17.9195510814181,plate 5,0.002,1.8740236368332108,5.872782289748246e7,16.237606779020823,1.6379759146503508e8,144.2,2.0363322779986985e7,5.6795281367903985e7
I20,16S,Unkn,99,W1-5,500,17.8899897237222,plate 5,0.002,1.8740236368332108,5.992973687149653e7,16.210820075495768,1.6686725151625535e8,144.2,2.0780075198161073e7,5.7859657252515726e7
I21,16S,Unkn,99,W1-5,500,17.9041061815433,plate 5,0.002,1.8740236368332108,5.935274795039767e7,16.223611550581847,1.653942835000537e8,144.2,2.058000969153872e7,5.7348919382820286e7
I22,16S,Unkn,112,W1-5,2500,20.4205759434776,plate 5,0.0004,1.8740236368332108,5.2896081765496835e7,18.503883320780215,1.702394855663721e8,144.2,1.834122113921527e7,5.9028947838547885e7
I23,16S,Unkn,112,W1-5,2500,20.5257821320125,plate 5,0.0004,1.8740236368332108,4.921647995228095e7,18.599214766997115,1.5935389142349052e8,144.2,1.706535365890463e7,5.525446998040587e7
I24,16S,Unkn,112,W1-5,2500,20.4546118652397,plate 5,0.0004,1.8740236368332108,5.167651892241887e7,18.534724601983267,1.6663880690705907e8,144.2,1.791834914092194e7,5.778044622297472e7
J01,ITS,Unkn,10,S3-2,500,23.5049200920948,plate 5,0.002,1.8509854249578377,3.276217348921767e7,20.879268562589278,5.718430293057982e7,182.6,8.971022313586436e6,1.5658352390629742e7
J02,ITS,Unkn,10,S3-2,500,23.6293756122854,plate 5,0.002,1.8509854249578377,3.0256039275943886e7,20.989821596591305,5.296598487027289e7,182.6,8.284786220137975e6,1.4503281727895096e7
J03,ITS,Unkn,10,S3-2,500,23.6259127981805,plate 5,0.002,1.8509854249578377,3.032310572697764e7,20.986745601208415,5.307903505026172e7,182.6,8.303150527649956e6,1.4534237417924896e7
J04,ITS,Unkn,26,S3-2,2500,26.0414869382892,plate 5,0.0004,1.8509854249578377,3.2355767105940044e7,23.13248449360047,5.997375675327605e7,182.6,8.859739076106254e6,1.6422167785672521e7
J05,ITS,Unkn,26,S3-2,2500,26.5217615152253,plate 5,0.0004,1.8509854249578377,2.3800277813819934e7,23.55910929540123,4.4620495800801985e7,182.6,6.517053070596915e6,1.221809852157776e7
J06,ITS,Unkn,26,S3-2,2500,26.0387195675343,plate 5,0.0004,1.8509854249578377,3.241307131565481e7,23.13002625604946,6.007603437424768e7,182.6,8.875430261679849e6,1.6450173705982387e7
J07,ITS,Unkn,42,W1-8,500,23.5079226439169,plate 5,0.002,1.8422924706840493,3.269933444525793e7,20.722283476697445,6.3757906897350274e7,121.7,1.3434401990656503e7,2.6194702915920407e7
J08,ITS,Unkn,42,W1-8,500,23.5533859473878,plate 5,0.002,1.8422924706840493,3.176245023924778e7,20.762359474759098,6.201117687933101e7,121.7,1.304948654036474e7,2.5477065274992194e7
J09,ITS,Unkn,42,W1-8,500,23.5381733378277,plate 5,0.002,1.8422924706840493,3.2072916806586664e7,20.74894952729161,6.2590262089114405e7,121.7,1.317704059432484e7,2.571498031598784e7
J10,ITS,Unkn,55,W1-8,2500,26.360671454671,plate 5,0.0004,1.8422924706840493,2.6382495477012772e7,23.236987580488393,5.5783105741675206e7,121.7,1.0839151798279691e7,2.2918285021230567e7
J11,ITS,Unkn,55,W1-8,2500,26.1360889889236,plate 5,0.0004,1.8422924706840493,3.0456585909417234e7,23.03901766244812,6.398785819025129e7,121.7,1.2512976955389166e7,2.6289177563784424e7
J12,ITS,Unkn,55,W1-8,2500,26.0048968564225,plate 5,0.0004,1.8422924706840493,3.3121696263990067e7,22.923371520473783,6.932829685194391e7,121.7,1.3607927799502902e7,2.8483277260453537e7
J13,16S,Unkn,68,S3-2,500,18.1249018285342,plate 5,0.002,1.9158997978050831,5.101812656403773e7,17.001558649820304,9.645729599605924e7,182.6,1.396991417416148e7,2.641218400768325e7
J14,16S,Unkn,68,S3-2,500,17.7997139126005,plate 5,0.002,1.9158997978050831,6.3754601417152375e7,16.6965251948939,1.1916790453529124e8,182.6,1.7457448361761328e7,3.2630861044712823e7
J15,16S,Unkn,68,S3-2,500,18.0159605041987,plate 5,0.002,1.9158997978050831,5.497296544308148e7,16.899369278942544,1.0353737474504411e8,182.6,1.5052838292190986e7,2.8350869316824783e7
J16,16S,Unkn,84,S3-2,2500,20.4792500338752,plate 5,0.0004,1.9158997978050831,5.081127471997852e7,19.20998932016956,1.0435210456853542e8,182.6,1.3913273472064216e7,2.8573960725228757e7
J17,16S,Unkn,84,S3-2,2500,20.4036353762464,plate 5,0.0004,1.9158997978050831,5.3513775762550004e7,19.13906109950255,1.096106452355554e8,182.6,1.4653279233995073e7,3.001386780820246e7
J18,16S,Unkn,84,S3-2,2500,20.4837250547026,plate 5,0.0004,1.9158997978050831,5.065568252526832e7,19.21418698864666,1.0404892275220144e8,182.6,1.3870668818529114e7,2.84909427032315e7
J19,16S,Unkn,100,W1-8,500,18.6286752633284,plate 5,0.002,1.921269143102351,3.612304316605364e7,17.549323013201633,6.5984446672187336e7,121.7,1.484102019969336e7,2.710946864099726e7
J20,16S,Unkn,100,W1-8,500,18.6656181486597,plate 5,0.002,1.921269143102351,3.52199606090767e7,17.584125414260978,6.441173722832389e7,121.7,1.4469992033310065e7,2.6463326716649093e7
J21,16S,Unkn,100,W1-8,500,18.6228511380495,plate 5,0.002,1.921269143102351,3.626751410677942e7,17.543836339869046,6.6235868067554854e7,121.7,1.4900375557427863e7,2.721276420195351e7
J22,16S,Unkn,113,W1-8,2500,21.1484412590586,plate 5,0.0004,1.921269143102351,3.2120768736735366e7,19.923092846626176,6.3655459995422676e7,121.7,1.31967003848543e7,2.6152612980863877e7
J23,16S,Unkn,113,W1-8,2500,21.1207260768146,plate 5,0.0004,1.921269143102351,3.2736701257013243e7,19.896983492166214,6.481796018477522e7,121.7,1.3449754008633213e7,2.6630221932939693e7
J24,16S,Unkn,113,W1-8,2500,21.0421845745139,plate 5,0.0004,1.921269143102351,3.454709611692741e7,19.822992713201355,6.822896818601197e7,121.7,1.4193548117061382e7,2.8031622097786345e7
K01,ITS,Unkn,11,S3-3,500,24.6895818904116,plate 5,0.002,1.8811594337429824,1.5360256846581727e7,22.50756914906234,1.8497349948860627e7,172.1,4.462596410976678e6,5.374012187350559e6
K02,ITS,Unkn,11,S3-3,500,24.7560977277737,plate 5,0.002,1.8811594337429824,1.4720663542083915e7,22.568206458174355,1.773600751393447e7,172.1,4.276776159815199e6,5.152820312008852e6
K03,ITS,Unkn,11,S3-3,500,24.7568433028127,plate 5,0.002,1.8811594337429824,1.4713647399432471e7,22.568886140876987,1.772765369141332e7,172.1,4.274737768574221e6,5.150393286290912e6
K04,ITS,Unkn,27,S3-3,2500,27.147409456641,plate 5,0.0004,1.8811594337429824,1.595302142870123e7,24.74817914192997,1.956990425501808e7,172.1,4.634811571383274e6,5.685620062468937e6
K05,ITS,Unkn,27,S3-3,2500,27.1617125653577,plate 5,0.0004,1.8811594337429824,1.5807786145952515e7,24.76121817231601,1.9393828983063016e7,172.1,4.592616544437105e6,5.634465131627837e6
K06,ITS,Unkn,27,S3-3,2500,27.5344882322475,plate 5,0.0004,1.8811594337429824,1.2455272927696863e7,25.101048718529853,1.5323725856023986e7,172.1,3.6186150283837486e6,4.45198310750261e6
K07,ITS,Unkn,43,W3-2,500,22.6429372982867,plate 5,0.002,1.8545779054460987,5.685133988693104e7,20.176914754311422,9.304786129908355e7,132.4,2.146953923222471e7,3.51389204301675e7
K08,ITS,Unkn,43,W3-2,500,22.7708731885692,plate 5,0.002,1.8545779054460987,5.238580163603013e7,20.290917258414204,8.597817492479366e7,132.4,1.9783157717534035e7,3.2469099291840505e7
K09,ITS,Unkn,43,W3-2,500,22.7361801499482,plate 5,0.002,1.8545779054460987,5.356087519721319e7,20.260002608357873,8.784043119575924e7,132.4,2.022691661526178e7,3.317236827634412e7
K10,ITS,Unkn,56,W3-2,2500,25.3560084017532,plate 5,0.0004,1.8545779054460987,5.015398134236569e7,22.594507651199905,8.707799494034337e7,132.4,1.894032528034958e7,3.288443917686683e7
K11,ITS,Unkn,56,W3-2,2500,25.4781756423636,plate 5,0.0004,1.8545779054460987,4.63852847010486e7,22.703369764232914,8.07490941346242e7,132.4,1.7517101473205663e7,3.0494370896761402e7
K12,ITS,Unkn,56,W3-2,2500,25.1329490404587,plate 5,0.0004,1.8545779054460987,5.784259951025029e7,22.395741490312695,9.99408403695143e7,132.4,2.184388199027579e7,3.774200920298878e7
K13,16S,Unkn,69,S3-3,500,18.8686680558407,plate 5,0.002,1.9194678390754454,3.064462278873788e7,17.749876570367295,5.7420760841831595e7,172.1,8.903144331417164e6,1.668238258042754e7
K14,16S,Unkn,69,S3-3,500,18.8896054870416,plate 5,0.002,1.9194678390754454,3.020804262382953e7,17.769572545643168,5.664216742522274e7,172.1,8.776305236440886e6,1.645617879872828e7
K15,16S,Unkn,69,S3-3,500,18.8584324753174,plate 5,0.002,1.9194678390754454,3.0860342248267572e7,17.740247894385664,5.7805273854976505e7,172.1,8.965817039008591e6,1.679409467024303e7
K16,16S,Unkn,85,S3-3,2500,21.3171446037132,plate 5,0.0004,1.9194678390754454,2.861370230142814e7,20.05317409945404,5.8167085250337884e7,172.1,8.31310351581294e6,1.689921128714058e7
K17,16S,Unkn,85,S3-3,2500,21.3991550146548,plate 5,0.0004,1.9194678390754454,2.704985588761201e7,20.13032181689708,5.513831940260268e7,172.1,7.858761152705407e6,1.601926769395778e7
K18,16S,Unkn,85,S3-3,2500,21.3052506473295,plate 5,0.0004,1.9194678390754454,2.8847893229104158e7,20.041985378707075,5.861994983223091e7,172.1,8.38114271618366e6,1.7030781473628968e7
K19,16S,Unkn,101,W3-2,500,17.8529851577813,plate 5,0.002,2.014651809975819,6.146900642533074e7,17.8529851577813,5.3460149030869335e7,132.4,2.321337100654484e7,2.018887803280564e7
K20,16S,Unkn,101,W3-2,500,18.0377311106432,plate 5,0.002,2.014651809975819,5.41588568720332e7,18.0377311106432,4.703445235798023e7,132.4,2.0452740510586556e7,1.776225542219797e7
K21,16S,Unkn,101,W3-2,500,17.8114873412627,plate 5,0.002,2.014651809975819,6.324225697743689e7,17.8114873412627,5.5020211136228114e7,132.4,2.388302755945502e7,2.0778025353560466e7
K22,16S,Unkn,114,W3-2,2500,20.2353382253244,plate 5,0.0004,2.014651809975819,6.005602360080862e7,20.2353382253244,5.126729881828436e7,132.4,2.2679767220849175e7,1.936076239361192e7
K23,16S,Unkn,114,W3-2,2500,20.2181559297998,plate 5,0.0004,2.014651809975819,6.076739390339096e7,20.2181559297998,5.188153563095208e7,132.4,2.2948411594936162e7,1.959272493616015e7
K24,16S,Unkn,114,W3-2,2500,20.1419048013972,plate 5,0.0004,2.014651809975819,6.402735348332812e7,20.1419048013972,5.469740202614416e7,132.4,2.4179514155335393e7,2.0656118589933597e7
L01,ITS,Unkn,12,S3-4,500,22.8099685377777,plate 5,0.002,1.8371068042961496,5.1092484906139515e7,20.014276221401392,1.0415148635892893e8,186.5,1.3697717133013275e7,2.792265049837237e7
L02,ITS,Unkn,12,S3-4,500,22.9679640376841,plate 5,0.002,1.8371068042961496,4.6183040569479056e7,20.1529070823615,9.460921188351731e7,186.5,1.2381512217018513e7,2.5364399968771398e7
L03,ITS,Unkn,12,S3-4,500,22.8502531346655,plate 5,0.002,1.8371068042961496,4.979321964497799e7,20.04962335694193,1.0163070170104685e8,186.5,1.3349388644766217e7,2.7246836917170737e7
L04,ITS,Unkn,28,S3-4,2500,25.5037602504082,plate 5,0.0004,1.8371068042961496,4.563263193136493e7,22.37790470822794,1.0118413035000734e8,186.5,1.2233949579454405e7,2.7127112694371942e7
L05,ITS,Unkn,28,S3-4,2500,25.5253575590798,plate 5,0.0004,1.8371068042961496,4.50067923063733e7,22.396854953629482,9.98637363907108e7,186.5,1.2066164157204637e7,2.6773119675793782e7
L06,ITS,Unkn,28,S3-4,2500,25.5378671165805,plate 5,0.0004,1.8371068042961496,4.464822769105649e7,22.407831283509633,9.910683488690755e7,186.5,1.197003423352721e7,2.6570197020618647e7
L07,ITS,Unkn,44,W3-6,500,23.7921705921044,plate 5,0.002,1.8159502594785735,2.726495482561906e7,20.47850857278029,7.549489918063585e7,133.0,1.0249983017150022e7,2.8381541045351822e7
L08,ITS,Unkn,44,W3-6,500,23.83275185893,plate 5,0.002,1.8159502594785735,2.6566575864474792e7,20.51343787094437,7.368903055039091e7,133.0,9.98743453551684e6,2.770264306405673e7
L09,ITS,Unkn,44,W3-6,500,23.8505996476776,plate 5,0.002,1.8159502594785735,2.6265117443984702e7,20.52879990331792,7.29085414984635e7,133.0,9.874104302249888e6,2.7409226127241913e7
L10,ITS,Unkn,57,W3-6,2500,26.5322544035605,plate 5,0.0004,1.8159502594785735,2.3641128722307462e7,22.836966352234075,7.360733238636427e7,133.0,8.887642376807315e6,2.7671929468557995e7
L11,ITS,Unkn,57,W3-6,2500,26.5328038772864,plate 5,0.0004,1.8159502594785735,2.363282405902043e7,22.83743929783451,7.358320631844638e7,133.0,8.88452032294001e6,2.7662859518212926e7
L12,ITS,Unkn,57,W3-6,2500,26.5033934088786,plate 5,0.0004,1.8159502594785735,2.4081456534838933e7,22.812124981635954,7.488573149031068e7,133.0,9.05317914843569e6,2.8152530635455143e7
L13,16S,Unkn,70,S3-4,500,17.0799852652035,plate 5,0.002,1.8836991334002637,1.044064567439033e8,15.603737448483352,2.541681882862823e8,186.5,2.7991007169947263e7,6.814160543868159e7
L14,16S,Unkn,70,S3-4,500,17.0926937542393,plate 5,0.002,1.8836991334002637,1.0350107891913535e8,15.615347524440825,2.5213098017470196e8,186.5,2.774827853059929e7,6.759543704415601e7
L15,16S,Unkn,70,S3-4,500,17.0961632205189,plate 5,0.002,1.8836991334002637,1.0325527444753417e8,15.618517119734538,2.5157765745583135e8,186.5,2.7682379208454203e7,6.744709315169741e7
L16,16S,Unkn,86,S3-4,2500,19.5983095476193,plate 5,0.0004,1.8836991334002637,9.29304544398013e7,17.90439932276561,2.579425349469585e8,186.5,2.4914330949008394e7,6.915349462384947e7
L17,16S,Unkn,86,S3-4,2500,19.657579533519,plate 5,0.0004,1.8836991334002637,8.923131416961434e7,17.95854651810531,2.4844086553497037e8,186.5,2.392260433501725e7,6.660613017023335e7
L18,16S,Unkn,86,S3-4,2500,19.6377605702158,plate 5,0.0004,1.8836991334002637,9.045156582644902e7,17.94044053645003,2.5157847323837596e8,186.5,2.4249749551326815e7,6.744731186015442e7
L19,16S,Unkn,102,W3-6,500,18.8012616637174,plate 5,0.002,1.9491206479929817,3.209347352217432e7,18.102294571744785,4.4975971524572924e7,133.0,1.206521560983997e7,1.6908259971643955e7
L20,16S,Unkn,102,W3-6,500,18.8664023232886,plate 5,0.002,1.9491206479929817,3.0692243797657542e7,18.16501352269855,4.306260198262304e7,133.0,1.1538437517916368e7,1.618894811376806e7
L21,16S,Unkn,102,W3-6,500,18.823489883194,plate 5,0.002,1.9491206479929817,3.160827875787302e7,18.123696421469973,4.431369401422364e7,133.0,1.1882811563110158e7,1.665928346399385e7
L22,16S,Unkn,115,W3-6,2500,21.1823200565121,plate 5,0.0004,1.9491206479929817,3.1383577144752063e7,20.394833295466402,4.590158007661022e7,133.0,1.179833727246318e7,1.7256233111507602e7
L23,16S,Unkn,115,W3-6,2500,21.2540370188834,plate 5,0.0004,1.9491206479929817,2.9878378638148796e7,20.46388406460395,4.3756369678515695e7,133.0,1.1232473172236389e7,1.6449763037035976e7
L24,16S,Unkn,115,W3-6,2500,21.2895444401866,plate 5,0.0004,1.9491206479929817,2.9160086340529293e7,20.49807144050511,4.2731669151230216e7,133.0,1.0962438473883193e7,1.6064537274898577e7
M01,ITS,Unkn,13,S3-6,500,22.5410394767103,plate 5,0.002,1.8781378800006987,6.0678827915049985e7,20.496634360666526,7.45523270006367e7,189.6,1.6001800610508963e7,1.966042378708774e7
M02,ITS,Unkn,13,S3-6,500,22.6050905050334,plate 5,0.002,1.8781378800006987,5.824391457357224e7,20.55487615157061,7.160258105181496e7,189.6,1.5359682113283819e7,1.8882537197208587e7
M03,ITS,Unkn,13,S3-6,500,22.6378483010647,plate 5,0.002,1.8781378800006987,5.703663453890557e7,20.58466291310876,7.013938747260569e7,189.6,1.5041306576715603e7,1.8496673911552135e7
M04,ITS,Unkn,29,S3-6,2500,25.1048053560295,plate 5,0.0004,1.8781378800006987,5.8892928786830276e7,22.82787431386621,7.407267948052192e7,189.6,1.553083565053541e7,1.9533934462162953e7
M05,ITS,Unkn,29,S3-6,2500,25.1892166747852,plate 5,0.0004,1.8781378800006987,5.5798507441143714e7,22.904629777527273,7.023480129390964e7,189.6,1.4714796266124398e7,1.8521835784258872e7
M06,ITS,Unkn,29,S3-6,2500,25.1505319242679,plate 5,0.0004,1.8781378800006987,5.719593051260267e7,22.869453618614727,7.1968331968609e7,189.6,1.5083315008597752e7,1.89789904980509e7
M07,ITS,Unkn,45,W5-5,500,20.6729894888496,plate 5,0.002,1.916035571665401,2.003478316157623e8,19.39383472975087,1.601168257244967e8,136.9,7.317305756601983e7,5.847948346402363e7
M08,ITS,Unkn,45,W5-5,500,20.6514195120033,plate 5,0.002,1.916035571665401,2.031302080221745e8,19.37359940934367,1.6237845697967646e8,136.9,7.418926516514774e7,5.930549926211704e7
M09,ITS,Unkn,45,W5-5,500,20.7024341228427,plate 5,0.002,1.916035571665401,1.9661109839097637e8,19.421457457738434,1.570802927723349e8,136.9,7.180829013549173e7,5.737045024555694e7
M10,ITS,Unkn,58,W5-5,2500,23.1288000387281,plate 5,0.0004,1.916035571665401,2.0834795004424256e8,21.69769039405193,1.6213520142768967e8,136.9,7.609494157934353e7,5.92166550137654e7
M11,ITS,Unkn,58,W5-5,2500,23.1069068098716,plate 5,0.0004,1.916035571665401,2.1128509642938304e8,21.677151823064282,1.6445990739442328e8,136.9,7.716767583249928e7,6.006570759474919e7
M12,ITS,Unkn,58,W5-5,2500,23.2163612141076,plate 5,0.0004,1.916035571665401,1.9700350950750452e8,21.77983366437907,1.5316154095705083e8,136.9,7.195161048484461e7,5.5939204147936754e7
M13,16S,Unkn,71,S3-6,500,16.8381214487154,plate 5,0.002,1.945356869000755,1.2322938700292952e8,16.16518317894961,1.7223015303295094e8,189.6,3.2497201213852722e7,4.541934415425921e7
M14,16S,Unkn,71,S3-6,500,16.8708326255684,plate 5,0.002,1.945356869000755,1.2049757999681395e8,16.196587048284936,1.6852164152530044e8,189.6,3.1776787973843344e7,4.444136116173535e7
M15,16S,Unkn,71,S3-6,500,16.9067449811376,plate 5,0.002,1.945356869000755,1.1756812216069397e8,16.231064160707,1.6454210001884773e8,189.6,3.1004251624655586e7,4.339190401340921e7
M16,16S,Unkn,87,S3-6,2500,19.2344625052836,plate 5,0.0004,1.945356869000755,1.1924807173475431e8,18.465754074381532,1.7479875905573687e8,189.6,3.144727630135926e7,4.6096719160268165e7
M17,16S,Unkn,87,S3-6,2500,19.3691690310848,plate 5,0.0004,1.945356869000755,1.0873218194721052e8,18.595077031910293,1.598115838820438e8,189.6,2.8674098614770707e7,4.214440503218455e7
M18,16S,Unkn,87,S3-6,2500,19.2678295152073,plate 5,0.0004,1.945356869000755,1.1655212701890008e8,18.497787566311928,1.7096031257445905e8,189.6,3.0736320416376606e7,4.5084470615627386e7
M19,16S,Unkn,103,W5-5,500,18.1132495533992,plate 5,0.002,1.9341091075195895,5.142716949706182e7,17.237821401028842,8.188661299387795e7,136.9,1.878274999892689e7,2.9907455439692456e7
M20,16S,Unkn,103,W5-5,500,18.0548935267705,plate 5,0.002,1.9341091075195895,5.352557828335353e7,17.18228576885342,8.510024281398015e7,136.9,1.954915203920874e7,3.108116976405411e7
M21,16S,Unkn,103,W5-5,500,18.1360697421102,plate 5,0.002,1.9341091075195895,5.062914046638145e7,17.259538671371654,8.066318353861296e7,136.9,1.84912857802708e7,2.946062218356938e7
M22,16S,Unkn,116,W5-5,2500,20.5403594372855,plate 5,0.0004,1.9341091075195895,4.8727243625661105e7,19.547627080885572,8.257757378013106e7,136.9,1.779665581653072e7,3.0159815113269195e7
M23,16S,Unkn,116,W5-5,2500,20.5867935402428,plate 5,0.0004,1.9341091075195895,4.720102943419587e7,19.591816985702774,8.008655856833604e7,136.9,1.7239236462452836e7,2.9250021390918933e7
M24,16S,Unkn,116,W5-5,2500,20.4966036634213,plate 5,0.0004,1.9341091075195895,5.021055913358989e7,19.505986059327775,8.499577050426894e7,136.9,1.833840728034693e7,3.1043013332457613e7
N01,ITS,Unkn,14,S3-7,500,22.6014349506595,plate 5,0.002,1.8833866491986588,5.838021419455831e7,20.642550681529233,6.738077691612273e7,182.7,1.5977070113453286e7,1.8440278302168235e7
N02,ITS,Unkn,14,S3-7,500,22.7253828987395,plate 5,0.002,1.8833866491986588,5.393193514880666e7,20.75575596277348,6.2295665377013795e7,182.7,1.475969763240467e7,1.7048622161196988e7
N03,ITS,Unkn,14,S3-7,500,22.7603686216302,plate 5,0.002,1.8833866491986588,5.2738850058593236e7,20.787709445350043,6.093107945412339e7,182.7,1.4433182829390597e7,1.6675172264401585e7
N04,ITS,Unkn,30,S3-7,2500,25.246993101913,plate 5,0.0004,1.8833866491986588,5.377474729344689e7,23.058816212341895,6.3115730960580334e7,182.7,1.4716679609591378e7,1.7273051713349845e7
N05,ITS,Unkn,30,S3-7,2500,25.1163150425246,plate 5,0.0004,1.8833866491986588,5.8461098877590455e7,22.93946412386708,6.855926846025096e7,182.7,1.5999206042033512e7,1.8762799250205517e7
N06,ITS,Unkn,30,S3-7,2500,25.3506838904501,plate 5,0.0004,1.8833866491986588,5.032502534550421e7,23.15352003810595,5.910563996445122e7,182.7,1.377258493308818e7,1.6175599333456822e7
N13,16S,Unkn,72,S3-7,500,17.4978907184361,plate 5,0.002,2.208635300873526,7.84051200320589e7,17.4978907184361,6.83792357667135e7,182.7,2.1457339910251476e7,1.8713529219133414e7
N14,16S,Unkn,72,S3-7,500,17.5521582044642,plate 5,0.002,2.208635300873526,7.554271113876316e7,17.5521582044642,6.585490105241392e7,182.7,2.067397677579725e7,1.802268775380786e7
